OID,BlockCode,GEO_ID,BCTCB2010,BoroCode,NTA Code,NTA Name,Borough,PUMA,Maximum Residential Broadband Speed by Block,Residential ISP Count by Block,Commerical Fiber Count by Block
931,360050335002011,360050335002,20335002011,2,BX22,North Riverdale-Fieldston-Riverdale,Bronx,3701,500,1,0
932,360050335002013,360050335002,20335002013,2,BX22,North Riverdale-Fieldston-Riverdale,Bronx,3701,940,2,1
933,360050356002000,360050356002,20356002000,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
934,360050356001000,360050356001,20356001000,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
935,360050356001001,360050356001,20356001001,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
936,360050356001002,360050356001,20356001002,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
937,360050356001003,360050356001,20356001003,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
938,360050356001004,360050356001,20356001004,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
939,360050356001005,360050356001,20356001005,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,500,1,1
940,360050356002001,360050356002,20356002001,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
941,360050356002002,360050356002,20356002002,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
942,360050356002003,360050356002,20356002003,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
943,360050356002005,360050356002,20356002005,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
944,360050356002006,360050356002,20356002006,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
945,360050356002008,360050356002,20356002008,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
946,360050356002009,360050356002,20356002009,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
947,360050356002010,360050356002,20356002010,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,500,1,1
948,360050356002004,360050356002,20356002004,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,1
949,360050356002007,360050356002,20356002007,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,1
950,360050356002011,360050356002,20356002011,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,500,1,0
951,360050356002012,360050356002,20356002012,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,500,1,0
952,360050358006000,360050358006,20358006000,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
953,360050358007005,360050358007,20358007005,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
954,360050358001000,360050358001,20358001000,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
955,360050358001001,360050358001,20358001001,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
956,360050358001002,360050358001,20358001002,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
957,360050358001003,360050358001,20358001003,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
958,360050358001004,360050358001,20358001004,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
959,360050358001005,360050358001,20358001005,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
960,360050358001006,360050358001,20358001006,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
961,360050358001007,360050358001,20358001007,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
962,360050358001008,360050358001,20358001008,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
963,360050358001009,360050358001,20358001009,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
964,360050358002000,360050358002,20358002000,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
965,360050358002001,360050358002,20358002001,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,500,1,1
966,360050358002004,360050358002,20358002004,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,500,1,1
967,360050358002006,360050358002,20358002006,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
968,360050358002007,360050358002,20358002007,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
969,360050358004000,360050358004,20358004000,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
970,360050358005000,360050358005,20358005000,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
971,360050358005001,360050358005,20358005001,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
972,360050358005002,360050358005,20358005002,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
973,360050358005003,360050358005,20358005003,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
974,360050358006001,360050358006,20358006001,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,3
975,360050358006003,360050358006,20358006003,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
976,360050358007001,360050358007,20358007001,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
977,360050358007002,360050358007,20358007002,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,2
978,360050358002002,360050358002,20358002002,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,1
979,360050358002003,360050358002,20358002003,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,1
980,360050358002005,360050358002,20358002005,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,1
981,360050358003000,360050358003,20358003000,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,1
982,360050358003001,360050358003,20358003001,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,1
983,360050358003002,360050358003,20358003002,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,1
984,360050358003003,360050358003,20358003003,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,1
985,360050358003004,360050358003,20358003004,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,1
986,360050358003005,360050358003,20358003005,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,1
987,360050358003006,360050358003,20358003006,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,1
988,360050358003007,360050358003,20358003007,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,500,1,0
989,360050358004001,360050358004,20358004001,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,1
990,360050358006002,360050358006,20358006002,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,1
991,360050358007000,360050358007,20358007000,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,1
992,360050358007003,360050358007,20358007003,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,1
993,360050358007004,360050358007,20358007004,2,BX03,Eastchester-Edenwald-Baychester,Bronx,3702,940,2,1
994,360050359001004,360050359001,20359001004,2,BX17,East Tremont,Bronx,3705,940,2,2
995,360050359001000,360050359001,20359001000,2,BX17,East Tremont,Bronx,3705,500,1,1
996,360050359001001,360050359001,20359001001,2,BX17,East Tremont,Bronx,3705,940,2,2
997,360050359001005,360050359001,20359001005,2,BX17,East Tremont,Bronx,3705,940,2,2
998,360050359001006,360050359001,20359001006,2,BX17,East Tremont,Bronx,3705,500,1,1
999,360050359001007,360050359001,20359001007,2,BX17,East Tremont,Bronx,3705,940,2,2
1000,360050359001002,360050359001,20359001002,2,BX17,East Tremont,Bronx,3705,500,1,0
1001,360050359001003,360050359001,20359001003,2,BX17,East Tremont,Bronx,3705,940,2,1
1002,360050359001008,360050359001,20359001008,2,BX17,East Tremont,Bronx,3705,940,2,2
1003,360050359001009,360050359001,20359001009,2,BX17,East Tremont,Bronx,3705,500,1,0
1004,360050359001010,360050359001,20359001010,2,BX17,East Tremont,Bronx,3705,500,1,0
1005,360050359001011,360050359001,20359001011,2,BX17,East Tremont,Bronx,3705,500,1,0
1006,360050359001012,360050359001,20359001012,2,BX17,East Tremont,Bronx,3705,500,1,0
1007,360050359001013,360050359001,20359001013,2,BX17,East Tremont,Bronx,3705,500,1,0
1008,360050359001014,360050359001,20359001014,2,BX17,East Tremont,Bronx,3705,500,1,0
1009,360050359001015,360050359001,20359001015,2,BX17,East Tremont,Bronx,3705,500,1,0
1010,360050359001016,360050359001,20359001016,2,BX17,East Tremont,Bronx,3705,500,1,0
1011,360050359001017,360050359001,20359001017,2,BX17,East Tremont,Bronx,3705,500,1,0
1012,360050365022001,360050365022,20365022001,2,BX17,East Tremont,Bronx,3705,940,2,3
1013,360050365021000,360050365021,20365021000,2,BX17,East Tremont,Bronx,3705,940,2,2
1014,360050365021001,360050365021,20365021001,2,BX17,East Tremont,Bronx,3705,940,2,2
1015,360050365021002,360050365021,20365021002,2,BX17,East Tremont,Bronx,3705,940,2,2
1016,360050365021003,360050365021,20365021003,2,BX17,East Tremont,Bronx,3705,500,1,1
1017,360050365022000,360050365022,20365022000,2,BX17,East Tremont,Bronx,3705,940,2,2
1018,360050365022002,360050365022,20365022002,2,BX17,East Tremont,Bronx,3705,940,2,2
1019,360050365022003,360050365022,20365022003,2,BX17,East Tremont,Bronx,3705,500,1,1
1020,360050381005000,360050381005,20381005000,2,BX41,Mount Hope,Bronx,3707,940,2,2
1021,360050381001000,360050381001,20381001000,2,BX41,Mount Hope,Bronx,3707,940,2,2
1022,360050381003000,360050381003,20381003000,2,BX41,Mount Hope,Bronx,3707,940,2,2
1023,360050381004000,360050381004,20381004000,2,BX41,Mount Hope,Bronx,3707,940,2,2
1024,360050381004001,360050381004,20381004001,2,BX41,Mount Hope,Bronx,3707,940,2,2
1025,360050381006002,360050381006,20381006002,2,BX41,Mount Hope,Bronx,3707,940,2,2
1026,360050381006003,360050381006,20381006003,2,BX41,Mount Hope,Bronx,3707,940,2,2
1027,360050381002000,360050381002,20381002000,2,BX41,Mount Hope,Bronx,3707,940,2,1
1028,360050381006000,360050381006,20381006000,2,BX41,Mount Hope,Bronx,3707,940,2,1
1029,360050381006001,360050381006,20381006001,2,BX41,Mount Hope,Bronx,3707,940,2,1
1030,360050383021001,360050383021,20383021001,2,BX40,Fordham South,Bronx,3707,500,1,1
1031,360050383021000,360050383021,20383021000,2,BX40,Fordham South,Bronx,3707,940,2,3
1032,360050383021002,360050383021,20383021002,2,BX40,Fordham South,Bronx,3707,500,1,1
1033,360050383021003,360050383021,20383021003,2,BX40,Fordham South,Bronx,3707,940,2,2
1034,360050383021004,360050383021,20383021004,2,BX40,Fordham South,Bronx,3707,940,2,2
1035,360050383021005,360050383021,20383021005,2,BX40,Fordham South,Bronx,3707,940,2,2
1036,360050383022000,360050383022,20383022000,2,BX40,Fordham South,Bronx,3707,940,2,2
1037,360050383022001,360050383022,20383022001,2,BX40,Fordham South,Bronx,3707,940,2,2
1038,360050383023000,360050383023,20383023000,2,BX40,Fordham South,Bronx,3707,940,2,2
1039,360050383023001,360050383023,20383023001,2,BX40,Fordham South,Bronx,3707,940,2,1
1040,360050387001004,360050387001,20387001004,2,BX06,Belmont,Bronx,3705,500,1,1
1041,360050387001000,360050387001,20387001000,2,BX06,Belmont,Bronx,3705,500,1,1
1042,360050387001001,360050387001,20387001001,2,BX06,Belmont,Bronx,3705,500,1,1
1043,360050387001002,360050387001,20387001002,2,BX06,Belmont,Bronx,3705,940,2,3
1044,360050387001003,360050387001,20387001003,2,BX06,Belmont,Bronx,3705,940,2,2
1045,360050387001005,360050387001,20387001005,2,BX06,Belmont,Bronx,3705,940,2,2
1046,360050387001006,360050387001,20387001006,2,BX06,Belmont,Bronx,3705,940,2,2
1047,360050387001007,360050387001,20387001007,2,BX06,Belmont,Bronx,3705,500,1,1
1048,360050387002000,360050387002,20387002000,2,BX06,Belmont,Bronx,3705,940,2,3
1049,360050387002001,360050387002,20387002001,2,BX06,Belmont,Bronx,3705,500,1,1
1050,360050387002002,360050387002,20387002002,2,BX06,Belmont,Bronx,3705,940,2,3
1051,360050387003000,360050387003,20387003000,2,BX06,Belmont,Bronx,3705,500,1,1
1052,360050387003002,360050387003,20387003002,2,BX06,Belmont,Bronx,3705,940,2,2
1053,360050387003001,360050387003,20387003001,2,BX06,Belmont,Bronx,3705,940,2,1
1054,360050387003003,360050387003,20387003003,2,BX06,Belmont,Bronx,3705,940,2,1
1055,360050392002001,360050392002,20392002001,2,BX44,Williamsbridge-Olinville,Bronx,3702,940,2,2
1056,360050392001000,360050392001,20392001000,2,BX44,Williamsbridge-Olinville,Bronx,3702,940,2,2
1057,360050392002000,360050392002,20392002000,2,BX44,Williamsbridge-Olinville,Bronx,3702,940,2,2
1058,360050392002002,360050392002,20392002002,2,BX44,Williamsbridge-Olinville,Bronx,3702,940,2,2
1059,360050392001001,360050392001,20392001001,2,BX44,Williamsbridge-Olinville,Bronx,3702,940,2,1
1060,360050408004002,360050408004,20408004002,2,BX44,Williamsbridge-Olinville,Bronx,3702,940,2,3
1061,360050408001000,360050408001,20408001000,2,BX44,Williamsbridge-Olinville,Bronx,3702,940,2,2
1062,360050408002000,360050408002,20408002000,2,BX44,Williamsbridge-Olinville,Bronx,3702,940,2,2
1063,360050408002001,360050408002,20408002001,2,BX44,Williamsbridge-Olinville,Bronx,3702,940,2,2
1064,360050408002002,360050408002,20408002002,2,BX44,Williamsbridge-Olinville,Bronx,3702,940,2,2
1065,360050408004000,360050408004,20408004000,2,BX44,Williamsbridge-Olinville,Bronx,3702,940,2,2
1066,360050408004001,360050408004,20408004001,2,BX44,Williamsbridge-Olinville,Bronx,3702,940,2,2
1067,360050408003000,360050408003,20408003000,2,BX44,Williamsbridge-Olinville,Bronx,3702,940,2,1
1068,360050408003001,360050408003,20408003001,2,BX44,Williamsbridge-Olinville,Bronx,3702,940,2,1
1069,360050420002001,360050420002,20420002001,2,BX44,Williamsbridge-Olinville,Bronx,3702,940,2,2
1070,360050420001000,360050420001,20420001000,2,BX44,Williamsbridge-Olinville,Bronx,3702,940,2,2
1071,360050420001001,360050420001,20420001001,2,BX44,Williamsbridge-Olinville,Bronx,3702,940,2,2
1072,360050420001002,360050420001,20420001002,2,BX44,Williamsbridge-Olinville,Bronx,3702,940,2,3
1073,360050420002000,360050420002,20420002000,2,BX44,Williamsbridge-Olinville,Bronx,3702,940,2,2
1074,360050420003000,360050420003,20420003000,2,BX44,Williamsbridge-Olinville,Bronx,3702,940,2,2
1075,360050420003001,360050420003,20420003001,2,BX44,Williamsbridge-Olinville,Bronx,3702,940,2,3
1076,360050420003002,360050420003,20420003002,2,BX44,Williamsbridge-Olinville,Bronx,3702,940,2,2
1077,360050425001000,360050425001,20425001000,2,BX43,Norwood,Bronx,3706,500,1,1
1078,360050425002000,360050425002,20425002000,2,BX43,Norwood,Bronx,3706,940,2,2
1079,360050425003000,360050425003,20425003000,2,BX43,Norwood,Bronx,3706,500,1,1
1080,360050425003001,360050425003,20425003001,2,BX43,Norwood,Bronx,3706,500,1,1
1081,360050425003002,360050425003,20425003002,2,BX43,Norwood,Bronx,3706,500,1,1
1082,360050425003003,360050425003,20425003003,2,BX43,Norwood,Bronx,3706,500,1,1
1083,360050425003004,360050425003,20425003004,2,BX43,Norwood,Bronx,3706,500,1,1
1084,360050425003005,360050425003,20425003005,2,BX43,Norwood,Bronx,3706,940,2,2
1085,360050425003006,360050425003,20425003006,2,BX43,Norwood,Bronx,3706,940,2,3
1086,360050425003007,360050425003,20425003007,2,BX43,Norwood,Bronx,3706,500,1,1
1087,360050425003008,360050425003,20425003008,2,BX43,Norwood,Bronx,3706,940,2,2
1088,360050425004000,360050425004,20425004000,2,BX43,Norwood,Bronx,3706,500,1,1
1089,360050425005000,360050425005,20425005000,2,BX43,Norwood,Bronx,3706,940,2,2
1090,360050425005001,360050425005,20425005001,2,BX43,Norwood,Bronx,3706,940,2,3
1091,360050425006000,360050425006,20425006000,2,BX43,Norwood,Bronx,3706,500,1,1
1092,360050425006001,360050425006,20425006001,2,BX43,Norwood,Bronx,3706,940,2,3
1093,360050425007000,360050425007,20425007000,2,BX43,Norwood,Bronx,3706,940,2,2
1094,360050425007001,360050425007,20425007001,2,BX43,Norwood,Bronx,3706,940,2,1
1095,360050431004000,360050431004,20431004000,2,BX43,Norwood,Bronx,3706,940,2,2
1096,360050431001000,360050431001,20431001000,2,BX43,Norwood,Bronx,3706,940,2,2
1097,360050431002000,360050431002,20431002000,2,BX43,Norwood,Bronx,3706,940,2,2
1098,360050431002001,360050431002,20431002001,2,BX43,Norwood,Bronx,3706,940,2,2
1099,360050431003000,360050431003,20431003000,2,BX43,Norwood,Bronx,3706,940,2,3
1100,360050431004001,360050431004,20431004001,2,BX43,Norwood,Bronx,3706,940,2,3
1101,360050431005000,360050431005,20431005000,2,BX43,Norwood,Bronx,3706,940,2,2
1102,360050431005001,360050431005,20431005001,2,BX43,Norwood,Bronx,3706,940,2,2
1103,360050431005002,360050431005,20431005002,2,BX43,Norwood,Bronx,3706,940,2,2
1104,360050431005003,360050431005,20431005003,2,BX43,Norwood,Bronx,3706,940,2,2
1105,360050431006000,360050431006,20431006000,2,BX43,Norwood,Bronx,3706,940,2,3
1106,360050431007000,360050431007,20431007000,2,BX43,Norwood,Bronx,3706,940,2,2
1107,360050431007001,360050431007,20431007001,2,BX43,Norwood,Bronx,3706,940,2,3
1108,360050431008000,360050431008,20431008000,2,BX43,Norwood,Bronx,3706,940,2,2
1109,360050431008001,360050431008,20431008001,2,BX43,Norwood,Bronx,3706,940,2,3
1110,360050451021003,360050451021,20451021003,2,BX62,Woodlawn-Wakefield,Bronx,3702,940,2,2
1111,360050451021004,360050451021,20451021004,2,BX62,Woodlawn-Wakefield,Bronx,3702,940,2,2
1112,360050451021005,360050451021,20451021005,2,BX62,Woodlawn-Wakefield,Bronx,3702,940,2,2
1113,360050451021000,360050451021,20451021000,2,BX62,Woodlawn-Wakefield,Bronx,3702,940,2,1
1114,360050451021001,360050451021,20451021001,2,BX62,Woodlawn-Wakefield,Bronx,3702,940,2,1
1115,360050451021002,360050451021,20451021002,2,BX62,Woodlawn-Wakefield,Bronx,3702,940,2,1
1116,360050451022000,360050451022,20451022000,2,BX62,Woodlawn-Wakefield,Bronx,3702,500,1,0
1117,360050451022001,360050451022,20451022001,2,BX62,Woodlawn-Wakefield,Bronx,3702,500,1,0
1118,360050451022002,360050451022,20451022002,2,BX62,Woodlawn-Wakefield,Bronx,3702,500,1,0
1119,360050451022003,360050451022,20451022003,2,BX62,Woodlawn-Wakefield,Bronx,3702,500,1,0
1120,360050451022004,360050451022,20451022004,2,BX62,Woodlawn-Wakefield,Bronx,3702,940,2,1
1121,360050451022005,360050451022,20451022005,2,BX62,Woodlawn-Wakefield,Bronx,3702,940,2,2
1122,360050451022006,360050451022,20451022006,2,BX62,Woodlawn-Wakefield,Bronx,3702,940,2,1
1123,360050451022007,360050451022,20451022007,2,BX62,Woodlawn-Wakefield,Bronx,3702,940,2,1
1124,360050451022008,360050451022,20451022008,2,BX62,Woodlawn-Wakefield,Bronx,3702,940,2,1
1125,360050451022009,360050451022,20451022009,2,BX62,Woodlawn-Wakefield,Bronx,3702,940,2,1
1126,360050462011009,360050462011,20462011009,2,BX13,Co-op City,Bronx,3703,500,1,0
1127,360050462011024,360050462011,20462011024,2,BX13,Co-op City,Bronx,3703,500,1,2
1128,360050462011011,360050462011,20462011011,2,BX13,Co-op City,Bronx,3703,940,2,1
1129,360050462011015,360050462011,20462011015,2,BX13,Co-op City,Bronx,3703,940,2,1
1130,360050462013007,360050462013,20462013007,2,BX13,Co-op City,Bronx,3703,500,1,0
1131,360050462011008,360050462011,20462011008,2,BX13,Co-op City,Bronx,3703,940,2,2
1132,360050462011022,360050462011,20462011022,2,BX13,Co-op City,Bronx,3703,500,1,2
1133,360050462011025,360050462011,20462011025,2,BX13,Co-op City,Bronx,3703,500,1,1
1134,360050462011026,360050462011,20462011026,2,BX13,Co-op City,Bronx,3703,500,1,1
1135,360050462011029,360050462011,20462011029,2,BX13,Co-op City,Bronx,3703,500,1,1
1136,360050462011030,360050462011,20462011030,2,BX13,Co-op City,Bronx,3703,500,1,1
1137,360050462013000,360050462013,20462013000,2,BX13,Co-op City,Bronx,3703,500,1,1
